time_s,rtt_ms
21.846,116.0
22.018,87.3
22.176,46.2
22.427,95.9
22.627,96.1
22.856,125.0
22.975,43.0
23.404,273.0
23.414,79.1
23.56,24.8
23.779,42.1
24.548,610.0
24.548,405.0
24.548,196.0
24.593,41.8
25.158,406.0
25.158,199.0
25.179,20.3
25.394,34.0
25.791,230.0
25.809,41.9
26.012,44.9
26.189,21.7
26.45,80.8
26.602,32.6
26.808,38.0
27.003,32.9
27.222,51.3
27.461,89.3
27.602,29.4
27.797,23.7
28.06,86.6
28.296,122.0
28.77,395.0
28.772,189.0
28.813,28.2
29.024,38.9
29.497,312.0
29.497,107.0
29.632,40.1
30.479,687.0
30.479,480.0
30.479,272.0
30.479,64.2
30.681,65.5
30.87,53.7
31.072,54.1
31.258,39.4
31.512,92.5
31.698,78.0
31.873,52.0
32.074,52.5
32.307,85.0
32.476,53.1
32.679,55.3
32.87,46.4
34.255,1230.0
34.255,1024.0
34.255,816.0
34.255,608.0
34.255,400.0
34.255,192.0
34.287,24.0
34.51,47.0
34.998,334.0
35.012,141.0
35.114,42.7
35.309,37.1
35.549,76.2
35.731,57.1
35.951,76.3
36.145,69.6
36.336,59.9
36.773,93.8
36.935,55.1
37.143,61.8
37.362,81.2
37.57,87.8
37.738,56.1
38.168,286.0
38.183,95.6
38.304,15.5
38.54,50.9
38.745,55.4
38.953,62.3
39.164,73.8
39.347,56.0
39.858,367.0
39.858,163.0
39.947,51.8
40.169,73.0
40.335,39.0
40.536,39.0
40.76,62.7
41.006,108.0
41.214,117.0
41.407,109.0
41.677,177.0
41.729,28.7
41.943,42.3
42.993,891.0
43.002,699.0
43.002,491.0
43.002,283.0
43.002,74.2
43.151,23.6
43.39,61.4
43.59,60.3
43.826,95.8
44.014,82.7
44.202,70.4
44.357,25.0
44.586,53.7
44.783,49.5
45.057,122.0
45.164,29.7
45.771,228.0
45.792,40.2
45.977,25.4
46.211,59.0
46.394,41.7
46.607,53.7
46.96,205.0
47.017,58.2
47.237,77.5
47.419,58.0
47.605,44.5
47.807,45.5
48.009,46.3
48.221,57.1
48.42,56.2
48.582,16.9
48.838,73.1
49.759,384.0
49.759,176.0
49.815,32.3
50.034,50.5
50.551,366.0
50.551,160.0
50.66,68.1
51.419,627.0
51.459,460.0
51.459,252.0
51.459,44.2
51.659,43.3
51.888,71.8
52.825,807.0
52.837,614.0
52.837,406.0
52.914,275.0
52.994,147.0
53.174,127.0
53.421,173.0
54.346,483.0
54.346,275.0
54.36,81.4
54.534,54.7
54.727,45.7
54.985,103.0
55.124,42.9
55.314,32.3
55.657,174.0
55.836,152.0
56.072,188.0
56.129,45.3
56.351,66.2
56.525,40.5
56.758,72.5
56.937,50.6
57.167,79.5
57.339,50.6
57.521,31.3
58.012,321.0
58.022,127.0
58.135,40.0
58.346,51.5
58.587,90.7
58.716,19.5
58.949,51.1
59.227,129.0
59.357,57.3
59.573,72.8
59.841,140.0
