time_s,rtt_ms
41.544,29.4
41.751,33.9
41.944,26.2
42.174,55.7
42.362,43.2
42.568,48.9
42.737,17.0
42.958,38.0
43.165,44.1
43.332,11.4
43.533,11.7
43.754,31.3
43.945,21.7
44.168,43.2
44.351,25.9
44.559,33.3
44.753,26.4
44.956,29.3
45.154,25.8
45.351,22.0
45.564,34.3
45.769,38.7
45.977,45.2
46.149,16.9
46.351,18.4
46.568,34.4
46.774,39.2
46.955,20.7
47.169,33.0
48.966,1630.0
50.032,2.88
50.235,4.99
50.444,13.3
50.642,11.4
50.859,26.8
51.091,59.2
51.276,42.9
51.468,34.6
51.647,12.9
51.862,26.2
52.058,21.8
52.258,20.3
52.474,35.5
52.674,34.4
52.865,25.2
53.056,15.7
53.279,37.5
53.464,21.5
53.671,27.5
53.887,42.5
54.093,47.3
54.281,34.7
54.48,32.9
54.703,54.8
54.881,32.1
55.07,20.8
55.293,42.7
55.49,38.3
55.691,38.0
55.888,34.5
56.074,19.6
56.294,38.7
56.499,43.1
56.702,44.8
56.889,30.7
57.108,48.4
57.304,43.7
57.497,35.7
57.711,48.5
57.894,31.0
58.082,18.3
58.284,19.7
58.494,28.8
58.71,43.5
58.914,45.9
59.102,33.8
59.307,37.6
59.515,45.2
59.708,37.3
59.932,60.6
0.0,56.6
0.164,19.4
0.361,15.4
0.573,26.5
0.76,12.6
0.976,28.0
1.178,29.5
1.367,17.9
1.592,42.4
1.799,48.2
1.99,39.1
2.2,48.4
2.406,54.5
2.589,37.0
2.785,32.6
2.99,35.8
3.179,24.3
3.389,33.3
3.6,43.8
3.82,61.8
3.998,38.9
4.227,67.3
4.415,56.2
4.61,50.5
4.801,40.3
4.994,32.9
5.217,56.1
5.42,59.5
5.808,42.6
6.028,61.7
6.214,47.1
6.427,60.6
6.611,43.2
6.795,26.9
7.225,51.1
7.417,44.3
7.585,11.7
7.828,53.0
8.032,56.2
8.196,19.4
8.411,35.1
8.617,40.1
8.824,47.4
9.002,24.5
9.211,31.6
9.442,62.9
9.621,41.1
9.82,38.6
10.059,77.1
10.219,36.5
10.414,31.9
10.594,11.9
10.827,44.4
11.023,39.4
11.224,39.4
11.423,37.3
11.628,42.1
12.029,39.7
12.219,28.6
12.419,27.2
12.627,34.4
12.826,33.4
13.027,33.1
13.27,74.8
13.427,31.9
13.624,28.6
13.838,41.9
14.041,44.3
14.217,19.5
14.434,35.9
14.638,38.8
14.836,35.7
15.048,47.3
15.239,37.8
15.433,30.6
15.642,38.4
15.85,45.8
16.049,42.9
16.304,97.8
16.441,34.3
16.629,21.9
16.867,59.5
17.047,38.3
17.245,36.0
17.451,41.3
17.649,38.7
17.841,29.2
18.035,23.2
18.248,35.8
18.42,6.23
18.651,36.3
18.893,77.5
19.059,43.1
19.236,19.3
19.459,42.0
19.656,38.5
19.869,49.9
20.062,42.6
20.255,35.0
20.445,24.6
20.652,31.0
20.858,36.0
21.066,43.7
21.253,30.1
21.438,13.8
21.64,16.2
21.861,36.3
22.054,28.4
22.252,25.6
22.445,17.6
22.671,43.0
23.075,37.4
23.266,27.7
23.471,31.4
23.686,46.7
23.873,33.5
24.079,37.9
24.274,33.0
24.479,37.0
24.684,41.2
24.865,21.4
25.065,21.0
25.279,34.1
25.486,40.7
25.678,31.6
25.892,44.7
26.083,34.2
26.303,53.7
26.491,40.4
26.682,31.0
26.883,31.8
27.07,18.4
27.293,40.3
27.512,58.3
27.689,34.4
27.899,43.3
28.094,37.8
28.299,41.7
28.464,5.25
28.683,23.8
28.889,29.5
29.08,19.8
29.313,51.2
29.504,41.4
29.683,18.9
29.882,18.2
30.107,41.8
30.308,41.9
30.486,19.9
30.7,33.4
30.902,34.9
31.086,18.4
31.312,43.7
31.494,24.4
31.715,44.4
31.911,39.9
32.113,41.5
32.301,28.5
32.51,36.7
32.687,12.5
32.925,49.5
33.098,21.6
33.305,26.9
33.499,21.1
33.702,23.3
33.92,40.7
34.103,22.3
34.319,37.4
34.515,33.1
34.721,38.5
34.912,28.8
35.145,61.7
35.317,32.6
35.52,34.4
35.697,10.5
35.941,53.8
36.119,29.8
36.321,31.2
36.526,35.0
36.719,28.0
36.929,37.7
37.134,41.1
37.329,35.8
37.531,36.8
37.722,26.8
37.955,58.0
38.138,40.8
38.311,12.8
38.51,11.9
38.705,6.32
38.925,25.8
39.138,39.0
39.35,50.3
39.545,44.1
39.721,20.3
39.94,38.4
40.351,40.2
40.539,27.7
40.751,38.9
40.939,26.4
41.154,40.6
41.35,35.5
41.544,29.4
41.751,33.9
41.944,26.2
42.174,55.7
42.362,43.2
42.568,48.9
42.737,17.0
42.958,38.0
43.165,44.1
43.332,11.4
43.533,11.7
43.754,31.3
43.945,21.7
44.168,43.2
44.351,25.9
44.559,33.3
44.753,26.4
44.956,29.3
45.154,25.8
45.351,22.0
45.564,34.3
45.769,38.7
45.977,45.2
46.149,16.9
46.351,18.4
46.568,34.4
46.774,39.2
46.955,20.7
47.169,33.0
48.966,1630.0
50.032,2.88
50.235,4.99
50.444,13.3
50.642,11.4
50.859,26.8
51.091,59.2
51.276,42.9
51.468,34.6
51.647,12.9
51.862,26.2
52.058,21.8
52.258,20.3
52.474,35.5
52.674,34.4
52.865,25.2
53.056,15.7
53.279,37.5
53.464,21.5
53.671,27.5
53.887,42.5
54.093,47.3
54.281,34.7
54.48,32.9
54.703,54.8
54.881,32.1
55.07,20.8
55.293,42.7
55.49,38.3
55.691,38.0
55.888,34.5
56.074,19.6
56.294,38.7
56.499,43.1
56.702,44.8
56.889,30.7
57.108,48.4
57.304,43.7
57.497,35.7
57.711,48.5
57.894,31.0
58.082,18.3
58.284,19.7
58.494,28.8
58.71,43.5
58.914,45.9
59.102,33.8
59.307,37.6
59.515,45.2
59.708,37.3
59.932,60.6
